,date,rainfall,temp
887,2001/6/5,1.6,28.1
888,2001/6/6,2.1,26.1
889,2001/6/7,3.7,27.2
890,2001/6/8,0,27.2
891,2001/6/9,0,28.6
892,2001/6/10,0,29.1
893,2001/6/11,0,28.6
894,2001/6/12,0,28.6
895,2001/6/13,0,28.3
896,2001/6/14,0,28.8
897,2001/6/15,49.6,27.2
898,2001/6/16,2.8,26.6
899,2001/6/17,0,28.2
900,2001/6/18,0,28.3
901,2001/6/19,2.5,28.4
902,2001/6/20,0,27.7
903,2001/6/21,0,28.8
904,2001/6/22,4.1,27.9
905,2001/6/23,0,29.3
906,2001/6/24,0,29.5
907,2001/6/25,22.6,29.1
908,2001/6/26,0.1,27.2
909,2001/6/27,0,28.7
910,2001/6/28,4.7,28.5
911,2001/6/29,9.9,26.5
912,2001/6/30,0,29
913,2001/7/1,0,29.1
914,2001/7/2,0,29.1
915,2001/7/3,0,28.9
916,2001/7/4,0,28.8
917,2001/7/5,0,28.7
918,2001/7/6,0,28.6
919,2001/7/7,0,28.5
920,2001/7/8,0,28.9
921,2001/7/9,0,29.4
922,2001/7/10,0,29.6
923,2001/7/11,0,28.6
924,2001/7/12,0,27.8
925,2001/7/13,0.4,28.1
926,2001/7/14,0,29.5
927,2001/7/15,20.6,28.1
928,2001/7/16,0,27.9
929,2001/7/17,0,27.3
930,2001/7/18,0,28.6
931,2001/7/19,0,28.5
932,2001/7/20,7.8,28
933,2001/7/21,0,28.2
934,2001/7/22,0,28.7
935,2001/7/23,0,28.8
936,2001/7/24,0,29.2
937,2001/7/25,3.6,28.5
938,2001/7/26,9.4,27.9
939,2001/7/27,0,29.2
940,2001/7/28,44.8,26.9
941,2001/7/29,9,27.2
942,2001/7/30,8.3,27.9
943,2001/7/31,7.4,27.3
944,2001/8/1,0.8,26.7
945,2001/8/2,6.2,26.4
946,2001/8/3,0,26.8
947,2001/8/4,16.3,27.5
948,2001/8/5,29.2,27.3
949,2001/8/6,0,28.1
950,2001/8/7,0,28.6
951,2001/8/8,9.6,26.9
952,2001/8/9,0.8,27.2
953,2001/8/10,0,28.9
954,2001/8/11,12.5,27.1
955,2001/8/12,0,28.9
956,2001/8/13,0,29.1
957,2001/8/14,0,28.6
958,2001/8/15,0,29.4
959,2001/8/16,0,28.8
960,2001/8/17,2.6,27.3
961,2001/8/18,0,28.9
962,2001/8/19,0,29.3
963,2001/8/20,25.1,28
964,2001/8/21,0,26.8
965,2001/8/22,0,28
966,2001/8/23,0,29.2
967,2001/8/24,0.7,29.2
968,2001/8/25,0,29.3
969,2001/8/26,3.9,28.9
970,2001/8/27,13.5,26.2
971,2001/8/28,0,28
972,2001/8/29,36.6,29.2
973,2001/8/30,0.5,26.1
974,2001/8/31,0,27.4
975,2001/9/1,0,28.7
976,2001/9/2,0,28.4
977,2001/9/3,21.8,28.7
978,2001/9/4,4.8,27.5
979,2001/9/5,1.9,27.4
980,2001/9/6,6.5,26.7
981,2001/9/7,21.2,26.4
982,2001/9/8,0.1,27.5
983,2001/9/9,0,29
984,2001/9/10,0.2,28.7
985,2001/9/11,0,28
986,2001/9/12,0,28.3
987,2001/9/13,0,28.9
988,2001/9/14,0.3,28.3
989,2001/9/15,0,28.7
990,2001/9/16,0,28.5
991,2001/9/17,0.2,27.7
992,2001/9/18,0,28.6
993,2001/9/19,1.7,26.9
994,2001/9/20,0,28.1
995,2001/9/21,0,28.9
996,2001/9/22,24.3,28.2
997,2001/9/23,0,27.7
998,2001/9/24,0,28.9
999,2001/9/25,0,28.4
1000,2001/9/26,0,28.6
1001,2001/9/27,4.4,26.9
1002,2001/9/28,74.3,27.8
1003,2001/9/29,0.3,25.8
1004,2001/9/30,0,27.5
1005,2001/10/1,1.9,27.4
1006,2001/10/2,23.7,28.2
1007,2001/10/3,4.2,27.1
1008,2001/10/4,0,28.2
1009,2001/10/5,1,28.4
1010,2001/10/6,0.3,27
1011,2001/10/7,3.2,26.2
1012,2001/10/8,0,27.2
1013,2001/10/9,0,28.4
1014,2001/10/10,21.6,27.3
1015,2001/10/11,0,27.6
1016,2001/10/12,0,28.7
1017,2001/10/13,0,29.4
1018,2001/10/14,3.1,27.7
1019,2001/10/15,0.1,28.5
1020,2001/10/16,0.3,27.5
1021,2001/10/17,2,28.7
1022,2001/10/18,0.1,28.2
1023,2001/10/19,0.1,27.9
1024,2001/10/20,0,28.4
1025,2001/10/21,24.9,28.1
1026,2001/10/22,8.5,28.2
1027,2001/10/23,1.5,27.1
1028,2001/10/24,1.2,28.1
1029,2001/10/25,11.2,27.1
1030,2001/10/26,33.5,27.1
1031,2001/10/27,0.1,27.3
1032,2001/10/28,13.5,27.1
1033,2001/10/29,77.2,27.4
1034,2001/10/30,0.3,26.6
1035,2001/10/31,18.7,25
1036,2001/11/1,1.7,27.5
1037,2001/11/2,4.4,25.4
1038,2001/11/3,0.6,27
1039,2001/11/4,4.5,26.8
1040,2001/11/5,102.6,25.8
1041,2001/11/6,0,27
1042,2001/11/7,0,27.6
1043,2001/11/8,0,27.4
1044,2001/11/9,0.3,27.8
1045,2001/11/10,0.2,27.9
1046,2001/11/11,0,28.3
1047,2001/11/12,5,27.6
1048,2001/11/13,0,28.2
1049,2001/11/14,9.1,27.5
1050,2001/11/15,1.6,25.5
1051,2001/11/16,0,27.1
1052,2001/11/17,0,27.1
1053,2001/11/18,0,27.7
1054,2001/11/19,1.6,27.3
1055,2001/11/20,0,26.9
1056,2001/11/21,8.7,26.7
1057,2001/11/22,0,27.4
1058,2001/11/23,7.7,27.2
1059,2001/11/24,0,26.9
1060,2001/11/25,0,26.8
1061,2001/11/26,0,26.9
1062,2001/11/27,0,27.4
1063,2001/11/28,0,28
1064,2001/11/29,19,28.1
1065,2001/11/30,8.3,26.1
1066,2001/12/1,0,27.5
1067,2001/12/2,8.7,26.7
1068,2001/12/3,7.4,27
1069,2001/12/4,3.8,27.4
1070,2001/12/5,0,27.5
1071,2001/12/6,0.3,27.6
1072,2001/12/7,18.6,26.8
1073,2001/12/8,0,27.3
1074,2001/12/9,14,27.4
1075,2001/12/10,27.2,26.7
1076,2001/12/11,26.4,25.7
1077,2001/12/12,19,27.1
1078,2001/12/13,0,27.6
1079,2001/12/14,40.9,27.1
1080,2001/12/15,0,28.2
1081,2001/12/16,0,28
1082,2001/12/17,8.5,26.8
1083,2001/12/18,0,27.9
1084,2001/12/19,59.9,26.1
1085,2001/12/20,9.9,26.7
1086,2001/12/21,62.7,25.4
1087,2001/12/22,0,26.1
1088,2001/12/23,5.4,25.9
1089,2001/12/24,14.3,25.8
1090,2001/12/25,1.9,25.4
1091,2001/12/26,68.4,25.2
1092,2001/12/27,211.1,24.1
1093,2001/12/28,0,27.1
1094,2001/12/29,0.6,26.3
1095,2001/12/30,0,26.6
1096,2001/12/31,0,26.6
1097,2002/1/1,0,26.8
1098,2002/1/2,0,26.8
1099,2002/1/3,0,26.8
1100,2002/1/4,0,26.9
1101,2002/1/5,0,27.1
1102,2002/1/6,1.2,27.3
1103,2002/1/7,0,27
1104,2002/1/8,0.6,26.8
1105,2002/1/9,8.7,26.3
1106,2002/1/10,1,26.4
1107,2002/1/11,2.4,26.5
1108,2002/1/12,0,27.1
1109,2002/1/13,0,27.4
1110,2002/1/14,0,27.5
1111,2002/1/15,0,27.4
1112,2002/1/16,0,27.6
1113,2002/1/17,0,28
1114,2002/1/18,0,27.7
1115,2002/1/19,0,27.8
1116,2002/1/20,0,27.8
1117,2002/1/21,1.3,27.4
1118,2002/1/22,21.8,27.2
1119,2002/1/23,23.5,26.1
1120,2002/1/24,83.8,25
1121,2002/1/25,74.8,25.6
1122,2002/1/26,0,27
1123,2002/1/27,0,27.2
1124,2002/1/28,0,27.8
1125,2002/1/29,0,27.7
1126,2002/1/30,2.1,27.5
1127,2002/1/31,0,26.9
1128,2002/2/1,0,27.1
1129,2002/2/2,0,27.2
1130,2002/2/3,0,27.2
1131,2002/2/4,0,27.1
1132,2002/2/5,0,27.2
1133,2002/2/6,0,27.2
1134,2002/2/7,0,27.1
1135,2002/2/8,0,26.8
1136,2002/2/9,0,26.9
1137,2002/2/10,0,27.3
1138,2002/2/11,0,27.6
1139,2002/2/12,9.1,28.1
1140,2002/2/13,41.7,24.2
1141,2002/2/14,0,27.2
1142,2002/2/15,0,25.6
1143,2002/2/16,0,27.4
1144,2002/2/17,0,27.3
1145,2002/2/18,0,27.4
1146,2002/2/19,0,27.7
1147,2002/2/20,0,27.6
1148,2002/2/21,0,27.4
1149,2002/2/22,0,27.8
1150,2002/2/23,0,28.2
1151,2002/2/24,0,28.1
1152,2002/2/25,0,27.8
1153,2002/2/26,0,27.5
1154,2002/2/27,0,28.3
1155,2002/2/28,0,28
1156,2002/3/1,0,28.4
1157,2002/3/2,0,28.3
1158,2002/3/3,0,28
1159,2002/3/4,0,27.8
1160,2002/3/5,0,27.9
1161,2002/3/6,0,27.7
1162,2002/3/7,0,27.8
1163,2002/3/8,0,28.2
1164,2002/3/9,0,28.2
1165,2002/3/10,0,28.4
1166,2002/3/11,0,28.4
1167,2002/3/12,0,28.2
1168,2002/3/13,0,28.6
1169,2002/3/14,0,28.7
1170,2002/3/15,12.9,27.6
1171,2002/3/16,0,28.5
1172,2002/3/17,0,29.2
1173,2002/3/18,4.2,27.6
1174,2002/3/19,26.4,28
1175,2002/3/20,1.4,27
1176,2002/3/21,0,28.1
1177,2002/3/22,0.2,27.6
1178,2002/3/23,0.4,27.5
1179,2002/3/24,0,28.9
1180,2002/3/25,0,29.4
1181,2002/3/26,0,29.1
1182,2002/3/27,0,28.8
1183,2002/3/28,0,29.4
1184,2002/3/29,0,28.8
1185,2002/3/30,8,28.1
1186,2002/3/31,2.1,26.3
1187,2002/4/1,0,28.5
1188,2002/4/2,0,28.6
1189,2002/4/3,0,28.2
1190,2002/4/4,0,28.9
1191,2002/4/5,0,29.5
1192,2002/4/6,0,28.9
1193,2002/4/7,0,29.6
1194,2002/4/8,18.2,27.5
1195,2002/4/9,39.4,28.5
1196,2002/4/10,7,27.2
1197,2002/4/11,0,28.9
1198,2002/4/12,0,29.4
1199,2002/4/13,0,29.4
1200,2002/4/14,0,28.4
1201,2002/4/15,0,28.7
1202,2002/4/16,1.8,28.9
1203,2002/4/17,0,29
1204,2002/4/18,0,29.6
1205,2002/4/19,0,29.6
1206,2002/4/20,28.8,29.2
1207,2002/4/21,1.2,29.2
1208,2002/4/22,3.1,28.1
1209,2002/4/23,0.7,28.2
1210,2002/4/24,0,28.5
1211,2002/4/25,1.6,28.1
1212,2002/4/26,0.2,28.6
1213,2002/4/27,3.3,27.8
1214,2002/4/28,0,28.5
1215,2002/4/29,0.6,27.8
1216,2002/4/30,10.6,27.1
1217,2002/5/1,75.9,26.4
1218,2002/5/2,16.6,27.6
1219,2002/5/3,0.5,28.9
1220,2002/5/4,0.1,28.9
1221,2002/5/5,0,28.7
1222,2002/5/6,37.4,28.7
1223,2002/5/7,4.5,27.1
1224,2002/5/8,12.9,28.6
1225,2002/5/9,0.1,27.8
1226,2002/5/10,0,29.7
1227,2002/5/11,0.6,30.2
1228,2002/5/12,0,29.4
1229,2002/5/13,0,30
1230,2002/5/14,0,30.3
1231,2002/5/15,0,30.1
1232,2002/5/16,0,30.3
1233,2002/5/17,0,30.6
1234,2002/5/18,0,30.6
1235,2002/5/19,0,30.5
1236,2002/5/20,23.5,30.2
1237,2002/5/21,0.6,28.2
1238,2002/5/22,0,29
1239,2002/5/23,54.9,28.9
1240,2002/5/24,0,28.2
1241,2002/5/25,0.1,29.2
1242,2002/5/26,5.6,27.2
1243,2002/5/27,0.6,26.7
1244,2002/5/28,2.5,28.5
1245,2002/5/29,0.1,27.9
1246,2002/5/30,0,28.8
1247,2002/5/31,0.1,28
1248,2002/6/1,0,28.7
1249,2002/6/2,0.1,29.2
1250,2002/6/3,0,28.4
1251,2002/6/4,0,28.4
1252,2002/6/5,5.9,29
1253,2002/6/6,0,29.2
1254,2002/6/7,0,28.8
1255,2002/6/8,4.4,29.5
1256,2002/6/9,0,29
1257,2002/6/10,0,29.1
1258,2002/6/11,45.8,26.8
1259,2002/6/12,0.5,26.6
1260,2002/6/13,0,27.3
1261,2002/6/14,0.1,27.7
1262,2002/6/15,0,28.6
1263,2002/6/16,5.8,28.6
1264,2002/6/17,0.3,26.8
1265,2002/6/18,0,28.5
1266,2002/6/19,0,29.5
1267,2002/6/20,0,29.6
1268,2002/6/21,0,29.2
1269,2002/6/22,0,29.2
1270,2002/6/23,0,29.8
1271,2002/6/24,0.7,29.9
1272,2002/6/25,1,29.4
1273,2002/6/26,0,29.3
1274,2002/6/27,7.5,28.8
1275,2002/6/28,7.6,28
1276,2002/6/29,0.4,28.4
1277,2002/6/30,3,29.2
1278,2002/7/1,42.3,25.5
1279,2002/7/2,0,27.8
1280,2002/7/3,0,29.2
1281,2002/7/4,0,29.3
1282,2002/7/5,0,29.3
1283,2002/7/6,0,29.4
1284,2002/7/7,0,29.5
1285,2002/7/8,0,29.7
1286,2002/7/9,0,29.6
1287,2002/7/10,5.6,28.1
1288,2002/7/11,2.4,28.2
1289,2002/7/12,0,28.8
1290,2002/7/13,16.8,28.2
1291,2002/7/14,0,29
1292,2002/7/15,0,29.5
1293,2002/7/16,0.2,29
1294,2002/7/17,0,29.1
1295,2002/7/18,0.7,27.3
1296,2002/7/19,0,28.5
1297,2002/7/20,0,28.9
1298,2002/7/21,3.7,27.9
1299,2002/7/22,0,27.9
1300,2002/7/23,18.1,27.1
1301,2002/7/24,0,28.5
1302,2002/7/25,69.5,28.2
1303,2002/7/26,0,28.2
1304,2002/7/27,43.8,27.6
1305,2002/7/28,0,28.4
1306,2002/7/29,30.6,26.9
1307,2002/7/30,0,27.8
1308,2002/7/31,0,28.6
1309,2002/8/1,0,29.3
1310,2002/8/2,1.3,29
1311,2002/8/3,0,28.3
1312,2002/8/4,6,27.9
1313,2002/8/5,0.5,28.7
1314,2002/8/6,0,29.2
1315,2002/8/7,0,29
1316,2002/8/8,0,28
1317,2002/8/9,0.6,27.1
1318,2002/8/10,0,28.2
1319,2002/8/11,17.8,29.4
1320,2002/8/12,4.6,27.1
1321,2002/8/13,0,28
1322,2002/8/14,0,29.4
1323,2002/8/15,0,29
1324,2002/8/16,0,28.9
1325,2002/8/17,0,29.1
1326,2002/8/18,0,29
1327,2002/8/19,12,28.9
1328,2002/8/20,0,28.7
1329,2002/8/21,0,29.2
1330,2002/8/22,0.3,29.2
1331,2002/8/23,0.5,28.9
1332,2002/8/24,0.3,28
1333,2002/8/25,0,28.6
1334,2002/8/26,0,28.6
1335,2002/8/27,0,28.3
1336,2002/8/28,1.8,27.7
1337,2002/8/29,1.8,28.3
1338,2002/8/30,2.8,27.5
1339,2002/8/31,3.9,26.6
1340,2002/9/1,0,27.8
1341,2002/9/2,0,28.1
1342,2002/9/3,0.6,28.6
1343,2002/9/4,0,27.3
1344,2002/9/5,0,29.2
1345,2002/9/6,0,29
1346,2002/9/7,8.4,28.8
1347,2002/9/8,6.5,25.5
1348,2002/9/9,13.6,27.9
1349,2002/9/10,38.9,26.8
1350,2002/9/11,0.1,26.8
1351,2002/9/12,0,28.7
1352,2002/9/13,0.1,27.8
1353,2002/9/14,0,27.9
1354,2002/9/15,0,29
1355,2002/9/16,0,29.4
1356,2002/9/17,0,29
1357,2002/9/18,13.5,27.8
1358,2002/9/19,0,29
1359,2002/9/20,0,28.7
1360,2002/9/21,0,28.2
1361,2002/9/22,0,29.2
1362,2002/9/23,0,27.7
1363,2002/9/24,0,28.3
1364,2002/9/25,19.3,28
1365,2002/9/26,2.6,28.8
1366,2002/9/27,20.6,25.8
1367,2002/9/28,0,27.7
1368,2002/9/29,0,26.9
1369,2002/9/30,0,28.3
1370,2002/10/1,0,29.2
1371,2002/10/2,0,28.8
1372,2002/10/3,0,28.5
1373,2002/10/4,0,28.8
1374,2002/10/5,0,29.3
1375,2002/10/6,1.1,28.5
1376,2002/10/7,0,28.7
1377,2002/10/8,0,28.6
1378,2002/10/9,0,29.2
1379,2002/10/10,0,29.4
1380,2002/10/11,0,29.7
1381,2002/10/12,0,29.2
1382,2002/10/13,0,29.7
1383,2002/10/14,0,28.4
1384,2002/10/15,0,28.5
1385,2002/10/16,3.2,29
1386,2002/10/17,0.1,27.7
1387,2002/10/18,0,28.4
1388,2002/10/19,0,29.1
1389,2002/10/20,2.1,28.2
1390,2002/10/21,0,27.9
1391,2002/10/22,0,28.3
1392,2002/10/23,0,29.4
1393,2002/10/24,0.3,28.3
1394,2002/10/25,1.7,27.7
1395,2002/10/26,0,28.4
1396,2002/10/27,0.9,26.7
1397,2002/10/28,0,28.5
1398,2002/10/29,0,29.1
1399,2002/10/30,1.4,28.7
1400,2002/10/31,0,29.1
1401,2002/11/1,0,29.5
1402,2002/11/2,25,27
1403,2002/11/3,0.1,27.7
1404,2002/11/4,31.7,26.8
1405,2002/11/5,24.5,26.9
1406,2002/11/6,20.6,26.9
1407,2002/11/7,0.1,28.2
1408,2002/11/8,0,28.5
1409,2002/11/9,0,28.9
1410,2002/11/10,84,26.4
1411,2002/11/11,0,28
1412,2002/11/12,0,28.7
1413,2002/11/13,45.3,27.5
1414,2002/11/14,0,27.2
1415,2002/11/15,0,27.9
1416,2002/11/16,0,28.4
1417,2002/11/17,0.9,27.8
1418,2002/11/18,46.9,26.8
1419,2002/11/19,5.8,25.9
1420,2002/11/20,4,27.4
1421,2002/11/21,5.7,27.4
1422,2002/11/22,0,26.6
1423,2002/11/23,1.3,27.2
1424,2002/11/24,2.6,27.4
1425,2002/11/25,0,26.2
1426,2002/11/26,0,26.8
1427,2002/11/27,0,27.7
1428,2002/11/28,0,27.4
1429,2002/11/29,8.5,26.6
1430,2002/11/30,0.2,27.3
1431,2002/12/1,0,27.6
1432,2002/12/2,0.2,27.7
1433,2002/12/3,0,28.3
1434,2002/12/4,0,28.7
1435,2002/12/5,0,28.1
1436,2002/12/6,0,27.9
1437,2002/12/7,6.7,26.7
1438,2002/12/8,1.4,27.8
1439,2002/12/9,1.4,27.4
1440,2002/12/10,0.6,28
1441,2002/12/11,1.3,26.8
1442,2002/12/12,8.2,26
1443,2002/12/13,38.6,26.2
1444,2002/12/14,33.1,26.4
1445,2002/12/15,38.3,25.3
1446,2002/12/16,2.3,26.5
1447,2002/12/17,3.4,27.8
1448,2002/12/18,8.1,27.8
1449,2002/12/19,7.9,28
1450,2002/12/20,11.1,27.3
1451,2002/12/21,0.3,27
1452,2002/12/22,23.3,26.8
1453,2002/12/23,9.9,26.9
1454,2002/12/24,13.4,25.3
1455,2002/12/25,1.8,26.5
1456,2002/12/26,26.2,26.5
1457,2002/12/27,0.1,27.2
1458,2002/12/28,0,28
1459,2002/12/29,0.4,28.4
1460,2002/12/30,12.4,27.7
1461,2002/12/31,4.6,26.2
1462,2003/1/1,1.7,27
1463,2003/1/2,19.8,27.3
1464,2003/1/3,4.3,26.6
1465,2003/1/4,0.8,25.8
1466,2003/1/5,26.3,26.7
1467,2003/1/6,2.4,26
1468,2003/1/7,21.8,26.2
1469,2003/1/8,23,25.5
1470,2003/1/9,0,27.5
1471,2003/1/10,0,27.4
1472,2003/1/11,16.8,25.3
1473,2003/1/12,0,26.2
1474,2003/1/13,0,27.3
1475,2003/1/14,0,27.1
1476,2003/1/15,1.8,27.8
1477,2003/1/16,0,27.3
1478,2003/1/17,2,26.6
1479,2003/1/18,8.1,27
1480,2003/1/19,91.5,24.8
1481,2003/1/20,0.7,26.5
1482,2003/1/21,0,26.8
1483,2003/1/22,11.7,27
1484,2003/1/23,0.2,27
1485,2003/1/24,0,27.4
1486,2003/1/25,0,27.6
1487,2003/1/26,0,27.6
1488,2003/1/27,0,27.4
1489,2003/1/28,0.8,26.5
1490,2003/1/29,7.4,26.4
1491,2003/1/30,8.7,26.3
1492,2003/1/31,194.4,24.6
1493,2003/2/1,1.8,26.5
1494,2003/2/2,12.9,26.1
1495,2003/2/3,13.9,26.2
1496,2003/2/4,3.7,26.8
1497,2003/2/5,7.3,25.3
1498,2003/2/6,1.8,25.8
1499,2003/2/7,2.2,26.4
1500,2003/2/8,0.3,26.8
1501,2003/2/9,0,27.8
1502,2003/2/10,13.3,27.4
1503,2003/2/11,0,28.2
1504,2003/2/12,0,28.2
1505,2003/2/13,0,27.8
1506,2003/2/14,0,27.6
1507,2003/2/15,13,27
1508,2003/2/16,17.3,25.3
1509,2003/2/17,82.2,26.3
1510,2003/2/18,3.2,26.9
1511,2003/2/19,0,26.9
1512,2003/2/20,0,27.6
1513,2003/2/21,0,27.3
1514,2003/2/22,0,27.7
1515,2003/2/23,0,27.5
1516,2003/2/24,0,27.7
1517,2003/2/25,0,28
1518,2003/2/26,0,28.1
1519,2003/2/27,0,27.7
1520,2003/2/28,0,27.7
1521,2003/3/1,0,27.8
1522,2003/3/2,22.9,27.5
1523,2003/3/3,16.7,26.9
1524,2003/3/4,0,28
1525,2003/3/5,0,28.7
1526,2003/3/6,0,28.7
1527,2003/3/7,0.1,28.6
1528,2003/3/8,38.3,26.7
1529,2003/3/9,0,27.9
1530,2003/3/10,0,28.8
1531,2003/3/11,0.2,28.4
1532,2003/3/12,4.1,28.4
1533,2003/3/13,36.7,26.7
1534,2003/3/14,0,27.5
1535,2003/3/15,0,28.4
1536,2003/3/16,0,28.4
1537,2003/3/17,0,28.5
1538,2003/3/18,0,28.9
1539,2003/3/19,0,28.4
1540,2003/3/20,12.6,28
1541,2003/3/21,0,28.3
1542,2003/3/22,0,28.8
1543,2003/3/23,0,29.1
1544,2003/3/24,4.1,28.4
1545,2003/3/25,0,28.6
1546,2003/3/26,15,27.1
1547,2003/3/27,3,26.9
1548,2003/3/28,0.1,27.6
1549,2003/3/29,0.8,27.7
1550,2003/3/30,0,28.2
1551,2003/3/31,0,28.3
1552,2003/4/1,7.6,27.3
1553,2003/4/2,0.2,27.9
1554,2003/4/3,12.3,27.6
1555,2003/4/4,42.9,26.7
1556,2003/4/5,0,27.9
1557,2003/4/6,2.9,28
1558,2003/4/7,0,29
1559,2003/4/8,4.8,28
1560,2003/4/9,14.3,26.7
1561,2003/4/10,9.2,28.2
1562,2003/4/11,5.1,26.9
1563,2003/4/12,0,27.2
1564,2003/4/13,0.2,27.7
1565,2003/4/14,0.6,27.8
1566,2003/4/15,0.1,27.7
1567,2003/4/16,4.4,27.8
1568,2003/4/17,2.4,27.4
1569,2003/4/18,12,27.4
1570,2003/4/19,1.5,26.8
1571,2003/4/20,0,27.9
1572,2003/4/21,0.4,28.2
1573,2003/4/22,1.3,27.7
1574,2003/4/23,0,28.2
1575,2003/4/24,0,28.3
1576,2003/4/25,0,28.8
1577,2003/4/26,0.7,28.6
1578,2003/4/27,0,29.3
1579,2003/4/28,35.7,28.5
1580,2003/4/29,0,29.3
1581,2003/4/30,1.3,27.8
1582,2003/5/1,4.2,27.9
1583,2003/5/2,2,28.4
1584,2003/5/3,0.5,27.6
1585,2003/5/4,0,29
1586,2003/5/5,1.1,28.8
1587,2003/5/6,0,29.1
1588,2003/5/7,33,28.7
1589,2003/5/8,0,28.9
1590,2003/5/9,4.1,27.9
1591,2003/5/10,0.5,27.4
1592,2003/5/11,4.7,27.7
1593,2003/5/12,0,28
1594,2003/5/13,8.4,27.9
1595,2003/5/14,0,27.5
1596,2003/5/15,0,29.5
1597,2003/5/16,0,30
1598,2003/5/17,0,30.3
1599,2003/5/18,0,29.6
1600,2003/5/19,0,29.3
1601,2003/5/20,0,30.2
1602,2003/5/21,0,30.3
1603,2003/5/22,0,30.3
1604,2003/5/23,0,30.2
1605,2003/5/24,0,30.6
1606,2003/5/25,0,30.2
1607,2003/5/26,0,30.4
1608,2003/5/27,0.2,30.3
1609,2003/5/28,0,30.4
1610,2003/5/29,0,30.2
1611,2003/5/30,23,30
1612,2003/5/31,0.1,28.5
1613,2003/6/1,0,29.7
1614,2003/6/2,0,30
1615,2003/6/3,0,30.1
1616,2003/6/4,0,30.3
1617,2003/6/5,0,30
1618,2003/6/6,0,30
1619,2003/6/7,9.5,29.9
1620,2003/6/8,1.3,29.2
1621,2003/6/9,0,29.4
1622,2003/6/10,1.4,29.1
1623,2003/6/11,0,28.8
1624,2003/6/12,0.5,28.4
1625,2003/6/13,0,29.6
1626,2003/6/14,5.7,29
1627,2003/6/15,0.2,29.3
1628,2003/6/16,0.9,28.4
1629,2003/6/17,23.2,27.3
1630,2003/6/18,0.2,28.6
1631,2003/6/19,0,29.3
1632,2003/6/20,0,29.5
1633,2003/6/21,0,29.2
1634,2003/6/22,0,29.4
1635,2003/6/23,0,28.9
1636,2003/6/24,0.3,28.2
1637,2003/6/25,6.4,26.3
1638,2003/6/26,0,27.6
1639,2003/6/27,0,27.6
1640,2003/6/28,0,28.6
1641,2003/6/29,0.7,28.1
1642,2003/6/30,0,28.8
1643,2003/7/1,30.9,27.6
1644,2003/7/2,0,27.5
1645,2003/7/3,1.3,27.3
1646,2003/7/4,16.8,25.5
1647,2003/7/5,0,28.1
1648,2003/7/6,0,29
1649,2003/7/7,16,28.7
1650,2003/7/8,12,27
1651,2003/7/9,12,28.7
1652,2003/7/10,0,28
1653,2003/7/11,20,27.4
1654,2003/7/12,4.9,26
1655,2003/7/13,0,26.9
1656,2003/7/14,0,28.6
1657,2003/7/15,3.7,28.7
1658,2003/7/16,15,27.8
1659,2003/7/17,0.1,26.6
1660,2003/7/18,5,28.5
1661,2003/7/19,22.8,28.7
1662,2003/7/20,0.4,28
1663,2003/7/21,0,28.5
1664,2003/7/22,0,28.6
1665,2003/7/23,0,28.9
1666,2003/7/24,0,28.8
1667,2003/7/25,0,28.9
1668,2003/7/26,0,28.5
1669,2003/7/27,0,29.1
1670,2003/7/28,0,29.6
1671,2003/7/29,9.5,28.7
1672,2003/7/30,0,29
1673,2003/7/31,0,29.1
1674,2003/8/1,0,29
1675,2003/8/2,21.1,28.7
1676,2003/8/3,0,28.3
1677,2003/8/4,0,29
1678,2003/8/5,64.4,27
1679,2003/8/6,9.2,27.7
1680,2003/8/7,0,28.9
1681,2003/8/8,0,29.2
1682,2003/8/9,1.3,28.9
1683,2003/8/10,0,29.4
1684,2003/8/11,0,29
1685,2003/8/12,0.1,29.2
1686,2003/8/13,33.4,27.6
1687,2003/8/14,1.3,26.7
1688,2003/8/15,0,27.3
1689,2003/8/16,18.7,27.6
1690,2003/8/17,0,26.6
1691,2003/8/18,0,28.9
1692,2003/8/19,0,29.5
1693,2003/8/20,0,29.6
1694,2003/8/21,0,29.2
1695,2003/8/22,0,29.6
1696,2003/8/23,3.3,28.3
1697,2003/8/24,0,28
1698,2003/8/25,3.9,27.7
1699,2003/8/26,11.5,27.8
1700,2003/8/27,12.6,27.6
1701,2003/8/28,0,26.5
1702,2003/8/29,4.7,27.9
1703,2003/8/30,8.1,27.8
1704,2003/8/31,0,26.6
1705,2003/9/1,60,28.4
1706,2003/9/2,7,25.6
1707,2003/9/3,0,28.1
1708,2003/9/4,1.6,28.5
1709,2003/9/5,0.4,28.2
1710,2003/9/6,0,28.7
1711,2003/9/7,0,29.5
1712,2003/9/8,15.3,28.5
1713,2003/9/9,0,26.3
1714,2003/9/10,0,27.5
1715,2003/9/11,5.5,27.3
1716,2003/9/12,2.1,27
1717,2003/9/13,0,28.3
1718,2003/9/14,0,27.3
1719,2003/9/15,0.2,27.1
1720,2003/9/16,0,28.3
1721,2003/9/17,1.8,27.2
1722,2003/9/18,50.4,25.4
1723,2003/9/19,0,27.9
1724,2003/9/20,3.4,26
1725,2003/9/21,1.1,26.6
1726,2003/9/22,0,28.4
1727,2003/9/23,0,28.1
1728,2003/9/24,8,28
1729,2003/9/25,48.2,25.9
1730,2003/9/26,0,28.1
1731,2003/9/27,0,28.2
1732,2003/9/28,0,28.4
1733,2003/9/29,0,27.9
