,DATE,STATION,rain,temp
1752,2018/5/20,"PUERTO CASADO, PA",0,17
1753,2018/5/21,"PUERTO CASADO, PA",11.57464789,18.5
1754,2018/5/22,"PUERTO CASADO, PA",11.57464789,19.5
1755,2018/5/23,"PUERTO CASADO, PA",11.57464789,17.6
1756,2018/5/24,"PUERTO CASADO, PA",11.57464789,19.8
1757,2018/5/25,"PUERTO CASADO, PA",11.57464789,20.2
1758,2018/5/26,"PUERTO CASADO, PA",11.57464789,22.4
1759,2018/5/27,"PUERTO CASADO, PA",11.57464789,24.8
1760,2018/5/28,"PUERTO CASADO, PA",11.57464789,25.7
1761,2018/5/29,"PUERTO CASADO, PA",11.57464789,24.5
1762,2018/5/30,"PUERTO CASADO, PA",11.57464789,24.1
1763,2018/5/31,"PUERTO CASADO, PA",1.5,23.4
1764,2018/6/1,"PUERTO CASADO, PA",32.3,17.8
1765,2018/6/2,"PUERTO CASADO, PA",11.7,14.2
1766,2018/6/3,"PUERTO CASADO, PA",1.5,12.7
1767,2018/6/4,"PUERTO CASADO, PA",1.8,13.6
1768,2018/6/5,"PUERTO CASADO, PA",1,14.3
1769,2018/6/6,"PUERTO CASADO, PA",0,13.5
1770,2018/6/7,"PUERTO CASADO, PA",2.5,14.3
1771,2018/6/8,"PUERTO CASADO, PA",0,14.8
1772,2018/6/9,"PUERTO CASADO, PA",11.57464789,19.2
1773,2018/6/10,"PUERTO CASADO, PA",11.57464789,25.4
1774,2018/6/11,"PUERTO CASADO, PA",11.57464789,26.4
1775,2018/6/12,"PUERTO CASADO, PA",11.57464789,24.2
1776,2018/6/13,"PUERTO CASADO, PA",11.57464789,15.9
1777,2018/6/14,"PUERTO CASADO, PA",11.57464789,12.8
1778,2018/6/15,"PUERTO CASADO, PA",11.57464789,13.2
1779,2018/6/16,"PUERTO CASADO, PA",11.57464789,12.6
1780,2018/6/17,"PUERTO CASADO, PA",11.57464789,11.5
1781,2018/6/18,"PUERTO CASADO, PA",11.57464789,16.3
1782,2018/6/19,"PUERTO CASADO, PA",11.57464789,20.8
1783,2018/6/20,"PUERTO CASADO, PA",11.57464789,23.9
1784,2018/6/21,"PUERTO CASADO, PA",11.57464789,23.9
1785,2018/6/22,"PUERTO CASADO, PA",11.57464789,23.9
1786,2018/6/23,"PUERTO CASADO, PA",11.57464789,25.8
1787,2018/6/24,"PUERTO CASADO, PA",11.57464789,22
1788,2018/6/25,"PUERTO CASADO, PA",0,16.4
1789,2018/6/26,"PUERTO CASADO, PA",0,18.6
1790,2018/6/27,"PUERTO CASADO, PA",11.57464789,20
1791,2018/6/28,"PUERTO CASADO, PA",10.2,25.8
1792,2018/6/29,"PUERTO CASADO, PA",0,25.1
1793,2018/6/30,"PUERTO CASADO, PA",11.57464789,26.6
1794,2018/7/1,"PUERTO CASADO, PA",11.57464789,23.4
1795,2018/7/2,"PUERTO CASADO, PA",11.57464789,25.9
1796,2018/7/3,"PUERTO CASADO, PA",11.57464789,21.9
1797,2018/7/4,"PUERTO CASADO, PA",11.57464789,17
1798,2018/7/5,"PUERTO CASADO, PA",11.57464789,20.5
1799,2018/7/6,"PUERTO CASADO, PA",11.57464789,24.2
1800,2018/7/7,"PUERTO CASADO, PA",11.57464789,23.8
1801,2018/7/8,"PUERTO CASADO, PA",11.57464789,17.3
1802,2018/7/9,"PUERTO CASADO, PA",1,11.9
1803,2018/7/10,"PUERTO CASADO, PA",0,13.4
1804,2018/7/11,"PUERTO CASADO, PA",11.57464789,13.7
1805,2018/7/12,"PUERTO CASADO, PA",11.57464789,17.8
1806,2018/7/13,"PUERTO CASADO, PA",11.57464789,22.1
1807,2018/7/14,"PUERTO CASADO, PA",11.57464789,24.6
1808,2018/7/15,"PUERTO CASADO, PA",11.57464789,27.1
1809,2018/7/16,"PUERTO CASADO, PA",11.57464789,26.4
1810,2018/7/17,"PUERTO CASADO, PA",11.57464789,26.6
1811,2018/7/18,"PUERTO CASADO, PA",11.57464789,25.5
1812,2018/7/19,"PUERTO CASADO, PA",11.57464789,25.1
1813,2018/7/20,"PUERTO CASADO, PA",11.57464789,18.8
1814,2018/7/21,"PUERTO CASADO, PA",1.5,12.8
1815,2018/7/22,"PUERTO CASADO, PA",0,16.6
1816,2018/7/23,"PUERTO CASADO, PA",11.57464789,21.3
1817,2018/7/24,"PUERTO CASADO, PA",11.57464789,16.2
1818,2018/7/25,"PUERTO CASADO, PA",11.57464789,13.9
1819,2018/7/26,"PUERTO CASADO, PA",11.57464789,13
1820,2018/7/27,"PUERTO CASADO, PA",11.57464789,16.9
1821,2018/7/28,"PUERTO CASADO, PA",11.57464789,23.2
1822,2018/7/29,"PUERTO CASADO, PA",11.57464789,19.5
1823,2018/7/30,"PUERTO CASADO, PA",11.57464789,15.8
1824,2018/7/31,"PUERTO CASADO, PA",11.57464789,17.5
1825,2018/8/1,"PUERTO CASADO, PA",11.57464789,17.7
1826,2018/8/2,"PUERTO CASADO, PA",11.57464789,16.9
1827,2018/8/3,"PUERTO CASADO, PA",11.57464789,16.7
1828,2018/8/4,"PUERTO CASADO, PA",11.57464789,14.4
1829,2018/8/5,"PUERTO CASADO, PA",11.57464789,14.8
1830,2018/8/6,"PUERTO CASADO, PA",11.57464789,18.4
1831,2018/8/7,"PUERTO CASADO, PA",11.57464789,22.2
1832,2018/8/8,"PUERTO CASADO, PA",11.57464789,22.8
1833,2018/8/9,"PUERTO CASADO, PA",11.57464789,19.3
1834,2018/8/10,"PUERTO CASADO, PA",11.57464789,16
1835,2018/8/11,"PUERTO CASADO, PA",11.57464789,18.7
1836,2018/8/12,"PUERTO CASADO, PA",11.57464789,23.6
1837,2018/8/13,"PUERTO CASADO, PA",11.57464789,27.6
1838,2018/8/14,"PUERTO CASADO, PA",11.57464789,23.6
1839,2018/8/15,"PUERTO CASADO, PA",11.57464789,17.9
1840,2018/8/16,"PUERTO CASADO, PA",11.57464789,19.3
1841,2018/8/17,"PUERTO CASADO, PA",11.57464789,24.6
1842,2018/8/18,"PUERTO CASADO, PA",11.57464789,26.2
1843,2018/8/19,"PUERTO CASADO, PA",11.57464789,23.6
1844,2018/8/20,"PUERTO CASADO, PA",11.57464789,11.6
1845,2018/8/21,"PUERTO CASADO, PA",1.5,9.3
1846,2018/8/22,"PUERTO CASADO, PA",5.6,11.1
1847,2018/8/23,"PUERTO CASADO, PA",0,19.1
1848,2018/8/24,"PUERTO CASADO, PA",11.57464789,26.8
1849,2018/8/25,"PUERTO CASADO, PA",11.57464789,18.1
1850,2018/8/26,"PUERTO CASADO, PA",11.57464789,15.3
1851,2018/8/27,"PUERTO CASADO, PA",11.57464789,18.1
1852,2018/8/28,"PUERTO CASADO, PA",11.57464789,24.1
1853,2018/8/29,"PUERTO CASADO, PA",11.57464789,29.1
1854,2018/8/30,"PUERTO CASADO, PA",11.57464789,28.8
1855,2018/8/31,"PUERTO CASADO, PA",11.57464789,28.7
1856,2018/9/1,"PUERTO CASADO, PA",11.57464789,16
1857,2018/9/2,"PUERTO CASADO, PA",8.4,12.1
1858,2018/9/3,"PUERTO CASADO, PA",0.5,15.6
1859,2018/9/4,"PUERTO CASADO, PA",0,19.6
1860,2018/9/5,"PUERTO CASADO, PA",11.57464789,20.3
1861,2018/9/6,"PUERTO CASADO, PA",11.57464789,24.7
1862,2018/9/7,"PUERTO CASADO, PA",11.57464789,25.4
1863,2018/9/8,"PUERTO CASADO, PA",11.57464789,26.8
1864,2018/9/9,"PUERTO CASADO, PA",11.57464789,27.8
1865,2018/9/10,"PUERTO CASADO, PA",11.57464789,28.4
1866,2018/9/11,"PUERTO CASADO, PA",11.57464789,26.6
1867,2018/9/12,"PUERTO CASADO, PA",11.57464789,28.2
1868,2018/9/13,"PUERTO CASADO, PA",11.57464789,25.3
1869,2018/9/14,"PUERTO CASADO, PA",23.1,19.7
1870,2018/9/15,NA,11.57464789,25.67529728
1871,2018/9/16,"PUERTO CASADO, PA",11.57464789,22.9
1872,2018/9/17,NA,11.57464789,25.67529728
1873,2018/9/18,"PUERTO CASADO, PA",11.57464789,25.7
1874,2018/9/19,"PUERTO CASADO, PA",11.57464789,28.6
1875,2018/9/20,"PUERTO CASADO, PA",11.57464789,28.1
1876,2018/9/21,"PUERTO CASADO, PA",11.57464789,27.6
1877,2018/9/22,"PUERTO CASADO, PA",11.57464789,31.1
1878,2018/9/23,"PUERTO CASADO, PA",11.57464789,31.9
1879,2018/9/24,"PUERTO CASADO, PA",11.57464789,31.8
1880,2018/9/25,"PUERTO CASADO, PA",0.3,29.5
1881,2018/9/26,"PUERTO CASADO, PA",0,30.5
1882,2018/9/27,"PUERTO CASADO, PA",0.5,25.3
1883,2018/9/28,NA,11.57464789,25.67529728
1884,2018/9/29,"PUERTO CASADO, PA",1,27.5
1885,2018/9/30,"PUERTO CASADO, PA",0,29.8
1886,2018/10/1,"PUERTO CASADO, PA",11.57464789,30.3
1887,2018/10/2,"PUERTO CASADO, PA",8.9,26.6
1888,2018/10/3,"PUERTO CASADO, PA",0,20.4
1889,2018/10/4,"PUERTO CASADO, PA",2,21.5
1890,2018/10/5,"PUERTO CASADO, PA",0,24.4
1891,2018/10/6,"PUERTO CASADO, PA",11.57464789,25.8
1892,2018/10/7,"PUERTO CASADO, PA",11.57464789,29.3
1893,2018/10/8,"PUERTO CASADO, PA",11.57464789,28.4
1894,2018/10/9,"PUERTO CASADO, PA",11.57464789,30.4
1895,2018/10/10,"PUERTO CASADO, PA",1.8,26.7
1896,2018/10/11,"PUERTO CASADO, PA",5.1,25.7
1897,2018/10/12,"PUERTO CASADO, PA",0,28.2
1898,2018/10/13,"PUERTO CASADO, PA",11.57464789,24.8
1899,2018/10/14,"PUERTO CASADO, PA",11.57464789,22.3
1900,2018/10/15,"PUERTO CASADO, PA",11.57464789,22.8
1901,2018/10/16,"PUERTO CASADO, PA",11.57464789,26.7
1902,2018/10/17,"PUERTO CASADO, PA",11.57464789,32.9
1903,2018/10/18,"PUERTO CASADO, PA",11.57464789,33.5
1904,2018/10/19,"PUERTO CASADO, PA",65.5,26.3
1905,2018/10/20,"PUERTO CASADO, PA",0,27.2
1906,2018/10/21,"PUERTO CASADO, PA",11.57464789,28.9
1907,2018/10/22,"PUERTO CASADO, PA",11.57464789,30.6
1908,2018/10/23,"PUERTO CASADO, PA",11.57464789,28.4
1909,2018/10/24,"PUERTO CASADO, PA",126,24.4
1910,2018/10/25,"PUERTO CASADO, PA",2,25.4
1911,2018/10/26,"PUERTO CASADO, PA",4.3,25.3
1912,2018/10/27,"PUERTO CASADO, PA",20.1,24.6
1913,2018/10/28,"PUERTO CASADO, PA",0,24.8
1914,2018/10/29,"PUERTO CASADO, PA",11.57464789,25.4
1915,2018/10/30,"PUERTO CASADO, PA",11.57464789,30.3
1916,2018/10/31,"PUERTO CASADO, PA",11.57464789,31.6
1917,2018/11/1,"PUERTO CASADO, PA",3,29.5
1918,2018/11/2,"PUERTO CASADO, PA",0,28.3
1919,2018/11/3,"PUERTO CASADO, PA",11.57464789,31.1
1920,2018/11/4,"PUERTO CASADO, PA",55.9,27.2
1921,2018/11/5,"PUERTO CASADO, PA",0,27.3
1922,2018/11/6,"PUERTO CASADO, PA",11.57464789,27.3
1923,2018/11/7,"PUERTO CASADO, PA",138.9,25.1
1924,2018/11/8,"PUERTO CASADO, PA",0,29.3
1925,2018/11/9,"PUERTO CASADO, PA",11.57464789,28.3
1926,2018/11/10,"PUERTO CASADO, PA",11.57464789,28.3
1927,2018/11/11,"PUERTO CASADO, PA",11.57464789,30.4
1928,2018/11/12,"PUERTO CASADO, PA",11.57464789,31.5
1929,2018/11/13,"PUERTO CASADO, PA",11.57464789,31.4
1930,2018/11/14,"PUERTO CASADO, PA",67.3,27.9
1931,2018/11/15,"PUERTO CASADO, PA",1,25.8
1932,2018/11/16,"PUERTO CASADO, PA",0,30.2
1933,2018/11/17,"PUERTO CASADO, PA",11.57464789,30.1
1934,2018/11/18,"PUERTO CASADO, PA",11.57464789,26.8
1935,2018/11/19,"PUERTO CASADO, PA",11.57464789,23.3
1936,2018/11/20,"PUERTO CASADO, PA",11.57464789,27.4
1937,2018/11/21,"PUERTO CASADO, PA",11.57464789,29.2
1938,2018/11/22,"PUERTO CASADO, PA",11.57464789,30.1
1939,2018/11/23,"PUERTO CASADO, PA",58.7,26.9
1940,2018/11/24,"PUERTO CASADO, PA",0.3,25.2
1941,2018/11/25,"PUERTO CASADO, PA",0,26.9
1942,2018/11/26,"PUERTO CASADO, PA",11.57464789,28.7
1943,2018/11/27,"PUERTO CASADO, PA",4.3,30.2
1944,2018/11/28,"PUERTO CASADO, PA",13.2,25.5
1945,2018/11/29,"PUERTO CASADO, PA",99.1,25.9
1946,2018/11/30,"PUERTO CASADO, PA",32.3,26.7
1947,2018/12/1,"PUERTO CASADO, PA",4.1,28.4
1948,2018/12/2,"PUERTO CASADO, PA",0,26.1
1949,2018/12/3,"PUERTO CASADO, PA",11.57464789,24.7
1950,2018/12/4,"PUERTO CASADO, PA",11.57464789,25
1951,2018/12/5,"PUERTO CASADO, PA",11.57464789,27.6
1952,2018/12/6,"PUERTO CASADO, PA",11.57464789,29.3
1953,2018/12/7,"PUERTO CASADO, PA",11.57464789,26
1954,2018/12/8,"PUERTO CASADO, PA",11.57464789,25.8
1955,2018/12/9,"PUERTO CASADO, PA",11.57464789,28.8
1956,2018/12/10,"PUERTO CASADO, PA",11.57464789,31.2
1957,2018/12/11,"PUERTO CASADO, PA",11.57464789,31.2
1958,2018/12/12,"PUERTO CASADO, PA",11.57464789,31
1959,2018/12/13,"PUERTO CASADO, PA",11.57464789,31.1
1960,2018/12/14,"PUERTO CASADO, PA",11.57464789,31.3
1961,2018/12/15,"PUERTO CASADO, PA",11.57464789,31.3
1962,2018/12/16,"PUERTO CASADO, PA",11.57464789,29.2
1963,2018/12/17,"PUERTO CASADO, PA",11.57464789,30.8
1964,2018/12/18,"PUERTO CASADO, PA",11.57464789,32.8
1965,2018/12/19,"PUERTO CASADO, PA",11.57464789,32.4
1966,2018/12/20,"PUERTO CASADO, PA",11.57464789,31.7
1967,2018/12/21,"PUERTO CASADO, PA",11.57464789,30.3
1968,2018/12/22,"PUERTO CASADO, PA",16.5,25.5
1969,2018/12/23,"PUERTO CASADO, PA",3,28.2
1970,2018/12/24,"PUERTO CASADO, PA",41.7,25.3
1971,2018/12/25,"PUERTO CASADO, PA",0,25.8
1972,2018/12/26,"PUERTO CASADO, PA",29,26.7
1973,2018/12/27,"PUERTO CASADO, PA",0,30.4
1974,2018/12/28,"PUERTO CASADO, PA",11.57464789,27.6
1975,2018/12/29,NA,11.57464789,25.67529728
1976,2018/12/30,"PUERTO CASADO, PA",11.57464789,28.8
1977,2018/12/31,"PUERTO CASADO, PA",55.4,27.6
1978,2019/1/1,NA,11.57464789,25.67529728
1979,2019/1/2,"PUERTO CASADO, PA",11.57464789,31.7
1980,2019/1/3,"PUERTO CASADO, PA",11.57464789,31.7
1981,2019/1/4,"PUERTO CASADO, PA",11.57464789,31.1
1982,2019/1/5,"PUERTO CASADO, PA",34,29.7
1983,2019/1/6,"PUERTO CASADO, PA",0,30.7
1984,2019/1/7,"PUERTO CASADO, PA",11.57464789,30.7
1985,2019/1/8,"PUERTO CASADO, PA",6.1,29.5
1986,2019/1/9,"PUERTO CASADO, PA",0,29.6
1987,2019/1/10,"PUERTO CASADO, PA",11.57464789,29.8
1988,2019/1/11,"PUERTO CASADO, PA",11.57464789,28.2
1989,2019/1/12,"PUERTO CASADO, PA",18,26.7
1990,2019/1/13,"PUERTO CASADO, PA",9.9,27.9
1991,2019/1/14,"PUERTO CASADO, PA",0,30.4
1992,2019/1/15,"PUERTO CASADO, PA",11.57464789,31.7
1993,2019/1/16,"PUERTO CASADO, PA",11.57464789,31.4
1994,2019/1/17,"PUERTO CASADO, PA",11.57464789,32.9
1995,2019/1/18,"PUERTO CASADO, PA",4.1,30.7
1996,2019/1/19,"PUERTO CASADO, PA",0,25.4
1997,2019/1/20,"PUERTO CASADO, PA",11.57464789,27.8
1998,2019/1/21,"PUERTO CASADO, PA",11.57464789,29
1999,2019/1/22,"PUERTO CASADO, PA",3,31.4
2000,2019/1/23,"PUERTO CASADO, PA",0,33.1
2001,2019/1/24,"PUERTO CASADO, PA",11.57464789,33.6
2002,2019/1/25,"PUERTO CASADO, PA",11.57464789,31.9
2003,2019/1/26,"PUERTO CASADO, PA",11.57464789,34
2004,2019/1/27,"PUERTO CASADO, PA",11.57464789,33.1
2005,2019/1/28,"PUERTO CASADO, PA",11.57464789,30.7
2006,2019/1/29,NA,11.57464789,25.67529728
2007,2019/1/30,"PUERTO CASADO, PA",11.57464789,31.5
2008,2019/1/31,"PUERTO CASADO, PA",11.57464789,32.3
2009,2019/2/1,"PUERTO CASADO, PA",11.57464789,33.2
2010,2019/2/2,"PUERTO CASADO, PA",11.57464789,32.2
2011,2019/2/3,"PUERTO CASADO, PA",8.6,27.2
2012,2019/2/4,"PUERTO CASADO, PA",0,27.8
2013,2019/2/5,"PUERTO CASADO, PA",11.57464789,28.9
2014,2019/2/6,"PUERTO CASADO, PA",11.57464789,28.8
2015,2019/2/7,"PUERTO CASADO, PA",11.57464789,30.6
2016,2019/2/8,"PUERTO CASADO, PA",11.57464789,31.5
2017,2019/2/9,"PUERTO CASADO, PA",11.57464789,32
2018,2019/2/10,"PUERTO CASADO, PA",11.57464789,31.8
2019,2019/2/11,"PUERTO CASADO, PA",11.57464789,30.5
2020,2019/2/12,"PUERTO CASADO, PA",11.57464789,28.7
2021,2019/2/13,"PUERTO CASADO, PA",11.57464789,24.9
2022,2019/2/14,"PUERTO CASADO, PA",45.5,26.7
2023,2019/2/15,"PUERTO CASADO, PA",4.1,27.7
2024,2019/2/16,"PUERTO CASADO, PA",1,26.8
2025,2019/2/17,"PUERTO CASADO, PA",0,27.3
2026,2019/2/18,"PUERTO CASADO, PA",11.57464789,27.4
2027,2019/2/19,"PUERTO CASADO, PA",11.57464789,29.5
2028,2019/2/20,"PUERTO CASADO, PA",15,27.7
2029,2019/2/21,"PUERTO CASADO, PA",0,30.1
2030,2019/2/22,"PUERTO CASADO, PA",11.57464789,32.3
2031,2019/2/23,"PUERTO CASADO, PA",11.57464789,30.8
2032,2019/2/24,"PUERTO CASADO, PA",11.57464789,31.3
2033,2019/2/25,"PUERTO CASADO, PA",11.57464789,31.3
2034,2019/2/26,"PUERTO CASADO, PA",11.57464789,23.2
2035,2019/2/27,"PUERTO CASADO, PA",16,23.9
2036,2019/2/28,"PUERTO CASADO, PA",2,25.3
2037,2019/3/1,"PUERTO CASADO, PA",0,26.9
2038,2019/3/2,"PUERTO CASADO, PA",11.57464789,28.9
2039,2019/3/3,"PUERTO CASADO, PA",11.57464789,30.8
2040,2019/3/4,"PUERTO CASADO, PA",11.57464789,29.9
2041,2019/3/5,"PUERTO CASADO, PA",11.57464789,30.1
2042,2019/3/6,"PUERTO CASADO, PA",11.57464789,32.2
2043,2019/3/7,"PUERTO CASADO, PA",11.57464789,29.9
2044,2019/3/8,"PUERTO CASADO, PA",11.57464789,31.4
2045,2019/3/9,"PUERTO CASADO, PA",142.2,25.7
2046,2019/3/10,"PUERTO CASADO, PA",5.1,24.3
2047,2019/3/11,"PUERTO CASADO, PA",0,25.9
2048,2019/3/12,"PUERTO CASADO, PA",11.57464789,28.3
2049,2019/3/13,"PUERTO CASADO, PA",11.57464789,25.8
2050,2019/3/14,"PUERTO CASADO, PA",11.57464789,26.8
2051,2019/3/15,"PUERTO CASADO, PA",13.5,27.2
2052,2019/3/16,"PUERTO CASADO, PA",0,25.4
2053,2019/3/17,"PUERTO CASADO, PA",72.6,25.8
2054,2019/3/18,"PUERTO CASADO, PA",20.1,28.2
2055,2019/3/19,"PUERTO CASADO, PA",20.3,27.9
2056,2019/3/20,"PUERTO CASADO, PA",35.6,24.2
2057,2019/3/21,"PUERTO CASADO, PA",10.9,23.9
2058,2019/3/22,"PUERTO CASADO, PA",0,24.8
2059,2019/3/23,"PUERTO CASADO, PA",11.57464789,26.5
2060,2019/3/24,"PUERTO CASADO, PA",11.57464789,28.1
2061,2019/3/25,"PUERTO CASADO, PA",11.57464789,28.3
2062,2019/3/26,"PUERTO CASADO, PA",11.57464789,27.6
2063,2019/3/27,"PUERTO CASADO, PA",11.57464789,25.7
2064,2019/3/28,"PUERTO CASADO, PA",11.57464789,25.8
2065,2019/3/29,"PUERTO CASADO, PA",11.57464789,28.8
2066,2019/3/30,"PUERTO CASADO, PA",11.57464789,30.1
2067,2019/3/31,"PUERTO CASADO, PA",11.57464789,29.6
2068,2019/4/1,"PUERTO CASADO, PA",11.57464789,26.9
2069,2019/4/2,"PUERTO CASADO, PA",2,27.3
2070,2019/4/3,"PUERTO CASADO, PA",39.1,27.2
2071,2019/4/4,"PUERTO CASADO, PA",0,27.7
2072,2019/4/5,"PUERTO CASADO, PA",2.8,24.7
2073,2019/4/6,"PUERTO CASADO, PA",32,20.2
2074,2019/4/7,"PUERTO CASADO, PA",0,22.1
2075,2019/4/8,"PUERTO CASADO, PA",11.57464789,23
2076,2019/4/9,"PUERTO CASADO, PA",11.57464789,23.9
2077,2019/4/10,"PUERTO CASADO, PA",11.57464789,25.2
2078,2019/4/11,"PUERTO CASADO, PA",25.9,26.4
2079,2019/4/12,"PUERTO CASADO, PA",0,27.3
2080,2019/4/13,"PUERTO CASADO, PA",11.57464789,27.9
2081,2019/4/14,"PUERTO CASADO, PA",11.57464789,29.1
2082,2019/4/15,"PUERTO CASADO, PA",11.57464789,30
2083,2019/4/16,"PUERTO CASADO, PA",11.57464789,28.3
2084,2019/4/17,"PUERTO CASADO, PA",11.57464789,26.8
2085,2019/4/18,"PUERTO CASADO, PA",11.57464789,27.5
2086,2019/4/19,"PUERTO CASADO, PA",11.57464789,29.9
2087,2019/4/20,"PUERTO CASADO, PA",11.57464789,29.5
2088,2019/4/21,"PUERTO CASADO, PA",3.3,26.1
2089,2019/4/22,"PUERTO CASADO, PA",33,23.9
2090,2019/4/23,"PUERTO CASADO, PA",0.5,25.9
2091,2019/4/24,"PUERTO CASADO, PA",0,27.2
2092,2019/4/25,"PUERTO CASADO, PA",11.57464789,27.8
2093,2019/4/26,"PUERTO CASADO, PA",5.1,26.9
2094,2019/4/27,"PUERTO CASADO, PA",25.1,23.7
2095,2019/4/28,"PUERTO CASADO, PA",15,22.9
2096,2019/4/29,"PUERTO CASADO, PA",0,23.7
2097,2019/4/30,"PUERTO CASADO, PA",11.57464789,24.8
2098,2019/5/1,"PUERTO CASADO, PA",11.57464789,23.9
2099,2019/5/2,"PUERTO CASADO, PA",2,24.1
2100,2019/5/3,"PUERTO CASADO, PA",6.1,26.4
2101,2019/5/4,"PUERTO CASADO, PA",0,27.1
2102,2019/5/5,"PUERTO CASADO, PA",11.57464789,28.1
2103,2019/5/6,"PUERTO CASADO, PA",11.57464789,26.7
2104,2019/5/7,"PUERTO CASADO, PA",4.3,26.9
2105,2019/5/8,"PUERTO CASADO, PA",0,28.6
2106,2019/5/9,"PUERTO CASADO, PA",11.57464789,28.3
2107,2019/5/10,"PUERTO CASADO, PA",11.57464789,28.2
2108,2019/5/11,"PUERTO CASADO, PA",13.7,24.7
2109,2019/5/12,"PUERTO CASADO, PA",70.6,18.6
2110,2019/5/13,"PUERTO CASADO, PA",0,17.3
2111,2019/5/14,"PUERTO CASADO, PA",11.57464789,19.4
2112,2019/5/15,"PUERTO CASADO, PA",11.57464789,18.5
2113,2019/5/16,"PUERTO CASADO, PA",11.57464789,20.6
2114,2019/5/17,"PUERTO CASADO, PA",11.57464789,21.3
2115,2019/5/18,"PUERTO CASADO, PA",11.57464789,25
2116,2019/5/19,"PUERTO CASADO, PA",1.3,24.6
2117,2019/5/20,"PUERTO CASADO, PA",0,25.3
2118,2019/5/21,"PUERTO CASADO, PA",11.57464789,25.3
2119,2019/5/22,"PUERTO CASADO, PA",0,20.8
2120,2019/5/23,"PUERTO CASADO, PA",17,17.1
2121,2019/5/24,"PUERTO CASADO, PA",6.1,16.4
2122,2019/5/25,"PUERTO CASADO, PA",0,16.6
2123,2019/5/26,"PUERTO CASADO, PA",11.57464789,22.4
2124,2019/5/27,"PUERTO CASADO, PA",11.57464789,26
2125,2019/5/28,"PUERTO CASADO, PA",1,24.9
2126,2019/5/29,"PUERTO CASADO, PA",0.3,24.9
2127,2019/5/30,"PUERTO CASADO, PA",0,25.8
2128,2019/5/31,"PUERTO CASADO, PA",11.57464789,23.5
2129,2019/6/1,"PUERTO CASADO, PA",11.57464789,18.8
2130,2019/6/2,"PUERTO CASADO, PA",4.1,17.4
2131,2019/6/3,"PUERTO CASADO, PA",0,18.4
2132,2019/6/4,"PUERTO CASADO, PA",11.57464789,18.3
2133,2019/6/5,"PUERTO CASADO, PA",11.57464789,21.4
2134,2019/6/6,"PUERTO CASADO, PA",11.57464789,21.9
2135,2019/6/7,"PUERTO CASADO, PA",11.57464789,23.9
2136,2019/6/8,"PUERTO CASADO, PA",11.57464789,21.9
2137,2019/6/9,"PUERTO CASADO, PA",11.57464789,20.2
2138,2019/6/10,"PUERTO CASADO, PA",11.57464789,24.2
2139,2019/6/11,"PUERTO CASADO, PA",11.57464789,26.3
2140,2019/6/12,"PUERTO CASADO, PA",11.57464789,26.4
2141,2019/6/13,"PUERTO CASADO, PA",11.57464789,26.5
2142,2019/6/14,"PUERTO CASADO, PA",11.57464789,25.4
2143,2019/6/15,"PUERTO CASADO, PA",11.57464789,26.6
2144,2019/6/16,"PUERTO CASADO, PA",11.57464789,25
2145,2019/6/17,"PUERTO CASADO, PA",0.3,20.1
2146,2019/6/18,"PUERTO CASADO, PA",0,22.6
2147,2019/6/19,"PUERTO CASADO, PA",11.57464789,20.4
2148,2019/6/20,"PUERTO CASADO, PA",0.8,18.8
2149,2019/6/21,"PUERTO CASADO, PA",0,23.4
2150,2019/6/22,"PUERTO CASADO, PA",11.57464789,23.9
2151,2019/6/23,"PUERTO CASADO, PA",11.57464789,26.1
2152,2019/6/24,"PUERTO CASADO, PA",11.57464789,24.4
2153,2019/6/25,"PUERTO CASADO, PA",11.57464789,25.9
2154,2019/6/26,"PUERTO CASADO, PA",2,13.8
2155,2019/6/27,"PUERTO CASADO, PA",0,15.3
2156,2019/6/28,"PUERTO CASADO, PA",11.57464789,25.8
2157,2019/6/29,"PUERTO CASADO, PA",11.57464789,28
2158,2019/6/30,"PUERTO CASADO, PA",11.57464789,27.7
2159,2019/7/1,"PUERTO CASADO, PA",0.8,20.4
2160,2019/7/2,"PUERTO CASADO, PA",0.3,18.2
2161,2019/7/3,"PUERTO CASADO, PA",0,18.7
2162,2019/7/4,"PUERTO CASADO, PA",1,14.1
2163,2019/7/5,"PUERTO CASADO, PA",4.1,14.1
2164,2019/7/6,"PUERTO CASADO, PA",0,12.1
2165,2019/7/7,"PUERTO CASADO, PA",11.57464789,11.9
2166,2019/7/8,"PUERTO CASADO, PA",11.57464789,15
2167,2019/7/9,"PUERTO CASADO, PA",11.57464789,22.9
2168,2019/7/10,"PUERTO CASADO, PA",11.57464789,23
2169,2019/7/11,"PUERTO CASADO, PA",11.57464789,23.8
2170,2019/7/12,"PUERTO CASADO, PA",11.57464789,24.6
2171,2019/7/13,"PUERTO CASADO, PA",11.57464789,24.9
2172,2019/7/14,"PUERTO CASADO, PA",11.57464789,26.1
2173,2019/7/15,"PUERTO CASADO, PA",11.57464789,23.2
2174,2019/7/16,"PUERTO CASADO, PA",3,19.4
2175,2019/7/17,"PUERTO CASADO, PA",0,17.8
2176,2019/7/18,"PUERTO CASADO, PA",11.57464789,21.5
2177,2019/7/19,"PUERTO CASADO, PA",10.9,20.6
2178,2019/7/20,"PUERTO CASADO, PA",18,22.7
2179,2019/7/21,"PUERTO CASADO, PA",0,24.2
